vendor_name,Trip_Pickup_DateTime,Trip_Dropoff_DateTime,Passenger_Count,Trip_Distance,Start_Lon,Start_Lat,Rate_Code,store_and_forward,End_Lon,End_Lat,Payment_Type,Fare_Amt,surcharge,mta_tax,Tip_Amt,Tolls_Amt,Total_Amt
VTS,2009-01-04 02:52:00,2009-01-04 03:02:00,1,2.6299999999999999,-73.991956999999999,40.721567,,,-73.993803,40.695922000000003,CASH,8.9000000000000004,0.5,,0,0,9.4000000000000004
VTS,2009-01-04 03:31:00,2009-01-04 03:38:00,3,4.5499999999999998,-73.982101999999998,40.736289999999997,,,-73.955849999999998,40.768030000000003,Credit,12.1,0.5,,2,0,14.6
VTS,2009-01-03 15:43:00,2009-01-03 15:57:00,5,10.35,-74.002587000000005,40.739747999999999,,,-73.869983000000005,40.770225000000003,Credit,23.699999999999999,0,,4.7400000000000002,0,28.440000000000001
DDS,2009-02-03 08:25:00,2009-02-03 08:33:39,1,1.6000000000000001,-73.992767999999998,40.758324999999999,,,-73.994709999999998,40.739722999999998,CASH,6.9000000000000004,0,,0,0,6.9000000000000004
VTS,2009-02-28 00:26:00,2009-02-28 00:40:00,5,3.0499999999999998,0,0,,,0,0,CASH,10.5,0.5,,0,0,11
DDS,2009-02-22 00:39:23,2009-02-22 00:45:52,1,1.5,-73.137393000000003,41.366137999999999,,,-73.137393000000003,41.366137999999999,CASH,5.7000000000000002,0.5,,0,0,6.2000000000000002
CMT,2009-03-26 15:30:14,2009-03-26 15:33:45,1,0.29999999999999999,-73.970708999999999,40.796382000000001,,0,-73.973602,40.792057999999997,Cash,4.0999999999999996,0,,0,0,4.0999999999999996
CMT,2009-03-07 00:09:04,2009-03-07 00:16:06,1,1.6000000000000001,-74.007315000000006,40.739964000000001,,,-74.004716999999999,40.751879000000002,Cash,7,0,,0,0,7
DDS,2009-03-11 19:49:43,2009-03-11 20:00:51,1,2,-73.976375000000004,40.756729,,,-73.954438999999994,40.767204999999997,CASH,8.0999999999999996,0.5,,0,0,8.5999999999999996
VTS,2009-04-08 12:19:00,2009-04-08 12:24:00,1,0.48999999999999999,-73.974467000000004,40.760793,,,-73.966769999999997,40.757057000000003,CASH,4.0999999999999996,0,,0,0,4.0999999999999996
VTS,2009-04-08 15:20:00,2009-04-08 15:28:00,1,1.05,-73.978527999999997,40.753472000000002,,,-73.981245000000001,40.76549,Credit,6.0999999999999996,0,,0.90000000000000002,0,7
VTS,2009-04-06 21:31:00,2009-04-06 21:35:00,1,1.1399999999999999,-73.995800000000003,40.738933000000003,,,-74.002082999999999,40.747672000000001,Credit,5.2999999999999998,0.5,,1.5,0,7.2999999999999998
CMT,2009-05-27 07:41:05,2009-05-27 07:42:28,1,0.29999999999999999,-73.974104999999994,40.742891999999998,,0,-73.973769000000004,40.746405000000003,Credit,3.2999999999999998,0,,1,0,4.2999999999999998
CMT,2009-05-27 07:51:06,2009-05-27 07:58:43,1,1.8999999999999999,-74.008148000000006,40.738854000000003,,0,-74.015637999999996,40.714536000000003,Cash,7.2999999999999998,0,,0,0,7.2999999999999998
DDS,2009-05-15 15:22:02,2009-05-15 15:30:15,3,1.3999999999999999,-73.973343,40.764046999999998,,,-73.952663000000001,40.769894999999998,CREDIT,6.0999999999999996,0,,1,0,7.0999999999999996
VTS,2009-06-14 23:23:00,2009-06-14 23:48:00,1,17.52,-73.787441999999999,40.641525000000001,,,-73.980072000000007,40.742963000000003,Credit,45,0,,9,4.1500000000000004,58.149999999999999
VTS,2009-06-18 17:35:00,2009-06-18 17:43:00,1,1.5600000000000001,-74.009766999999997,40.722065000000001,,,-74.005697999999995,40.740186999999999,Credit,6.5,1,,1,0,8.5
VTS,2009-06-10 18:08:00,2009-06-10 18:27:00,5,3.3700000000000001,-73.983037999999993,40.761944999999997,,,-74.004745,40.718043000000002,Credit,12.5,1,,2,0,15.5
VTS,2009-07-15 17:39:00,2009-07-15 17:46:00,1,1.3200000000000001,-73.999132000000003,40.726542000000002,,,-73.984907000000007,40.736347000000002,Credit,6.0999999999999996,1,,1,0,8.0999999999999996
VTS,2009-07-15 19:22:00,2009-07-15 19:27:00,1,1.03,-73.972234999999998,40.782170000000001,,,-73.958948000000007,40.778083000000002,CASH,5.2999999999999998,1,,0,0,6.2999999999999998
VTS,2009-07-15 13:22:00,2009-07-15 13:35:00,1,1.53,-73.973804999999999,40.756858000000001,,,-73.98733,40.738387000000003,CASH,8.5,0,,0,0,8.5
VTS,2009-08-12 07:28:00,2009-08-12 07:36:00,1,1.8,0,0,,,0,0,CASH,6.9000000000000004,0,,0,0,6.9000000000000004
VTS,2009-08-12 12:03:00,2009-08-12 12:06:00,2,0.28000000000000003,-73.964567000000002,40.772906999999996,,,-73.962715000000003,40.770712000000003,CASH,3.2999999999999998,0,,0,0,3.2999999999999998
VTS,2009-08-12 17:42:00,2009-08-12 17:56:00,1,2.2400000000000002,-73.949727999999993,40.784520000000001,,,-73.968270000000004,40.759954999999998,CASH,9.6999999999999993,1,,0,0,10.699999999999999
VTS,2009-09-24 09:00:00,2009-09-24 09:29:00,1,10.23,-73.978967999999995,40.766173000000002,,,-73.872268000000005,40.774529999999999,CASH,26.5,0,,0,4.5700000000000003,31.07
VTS,2009-09-26 13:40:00,2009-09-26 13:43:00,2,0.62,-73.993183000000002,40.727843,,,-73.989653000000004,40.734628000000001,CASH,4.0999999999999996,0,,0,0,4.0999999999999996
VTS,2009-09-26 14:19:00,2009-09-26 14:22:00,2,0.95999999999999996,-73.97748,40.750365000000002,,,-73.981227000000004,40.739615000000001,CASH,4.5,0,,0,0,4.5
VTS,2009-10-26 13:06:00,2009-10-26 13:17:00,5,2.02,-73.967241999999999,40.803224999999998,,,-73.957516999999996,40.783532999999998,CASH,8.0999999999999996,0,,0,0,8.0999999999999996
VTS,2009-10-27 22:12:00,2009-10-27 22:39:00,1,16.699999999999999,-73.783803000000006,40.648707999999999,,,-73.967056999999997,40.613641999999999,Credit,36.899999999999999,0.5,,7.4800000000000004,0,44.880000000000003
VTS,2009-10-26 11:30:00,2009-10-26 11:41:00,2,1.79,-73.969984999999994,40.752457,,,-73.989717999999996,40.746265000000001,CASH,7.7000000000000002,0,,0,0,7.7000000000000002
VTS,2009-11-23 16:19:00,2009-11-23 16:23:00,1,0.76000000000000001,-73.975326999999993,40.751015000000002,,,-73.983356999999998,40.745057000000003,CASH,4.5,1,0.5,0,0,6
VTS,2009-11-05 16:48:00,2009-11-05 16:56:00,5,1.6000000000000001,-73.992660000000001,40.753630000000001,,,-74.002908000000005,40.728558,CASH,6.5,1,0.5,0,0,8
VTS,2009-11-17 08:24:00,2009-11-17 08:31:00,1,1.28,-74.007536999999999,40.733597000000003,,,-73.993205000000003,40.742265000000003,CASH,6.0999999999999996,0,0.5,0,0,6.5999999999999996
VTS,2009-12-17 07:35:00,2009-12-17 07:40:00,1,0.11,-73.987927999999997,40.737884999999999,,,-73.990335000000002,40.748449999999998,Credit,4.9000000000000004,0,0.5,1,0,6.4000000000000004
VTS,2009-12-21 14:19:00,2009-12-21 14:24:00,1,1.0700000000000001,-73.956007999999997,40.779558000000002,,,-73.967303000000001,40.787832999999999,CASH,4.9000000000000004,0,0.5,0,0,5.4000000000000004
VTS,2009-12-18 03:09:00,2009-12-18 03:34:00,1,8.9800000000000004,-73.955744999999993,40.689503000000002,,,-73.937730000000002,40.737462999999998,CASH,23.699999999999999,0.5,0.5,0,0,24.699999999999999
VTS,2010-01-26 07:41:00,2010-01-26 07:45:00,1,0.75,-73.956778,40.767749999999999,1,,-73.965957000000003,40.765231999999997,CAS,4.5,0,0.5,0,0,5
DDS,2010-01-30 23:31:00,2010-01-30 23:46:12,1,5.9000000000000004,-73.996117999999996,40.763931999999997,1,,-73.981511999999995,40.741193000000003,CAS,15.300000000000001,0.5,0.5,0,0,16.300000000000001
DDS,2010-01-18 20:22:20,2010-01-18 20:38:12,1,4,-73.979673000000005,40.783790000000003,1,,-73.917851999999996,40.87856,CAS,11.699999999999999,0.5,0.5,0,0,12.699999999999999
CMT,2010-02-13 01:46:36,2010-02-13 01:50:06,1,0.5,-73.967575999999994,40.756357000000001,1,0,-73.961301000000006,40.760596,CRE,4.0999999999999996,0.5,0.5,1,0,6.0999999999999996
CMT,2010-02-13 21:50:04,2010-02-13 21:54:16,2,0.59999999999999998,-73.970890999999995,40.757593999999997,1,0,-73.962648000000002,40.761484000000003,CAS,4.5,0.5,0.5,0,0,5.5
CMT,2010-02-12 23:32:17,2010-02-12 23:51:48,1,5.7999999999999998,-73.940613999999997,40.711773999999998,1,0,-73.983735999999993,40.672331,NA ,16.899999999999999,0.5,0.5,0,0,17.899999999999999
CMT,2010-03-22 17:05:03,2010-03-22 17:22:51,1,3.2999999999999998,-74.007548999999997,40.743324999999999,1,0,-73.967719000000002,40.760955000000003,Cas,12.1,1,0.5,0,0,13.6
CMT,2010-03-22 19:24:29,2010-03-22 19:40:13,1,4.2999999999999998,-73.997759000000002,40.720905000000002,1,0,-73.984845000000007,40.768424000000003,Cas,12.5,1,0.5,0,0,14
CMT,2010-03-22 23:09:18,2010-03-22 23:15:44,1,1.3,-73.992647000000005,40.693818,1,0,-73.973204999999993,40.693209000000003,Cas,6.0999999999999996,0.5,0.5,0,0,7.0999999999999996
VTS,2010-04-11 20:09:00,2010-04-11 20:15:00,5,1.0900000000000001,-73.970226999999994,40.750458000000002,1,,-73.983491999999998,40.757097999999999,CAS,5.2999999999999998,0.5,0.5,0,0,6.2999999999999998
CMT,2010-04-13 11:39:22,2010-04-13 11:52:45,4,1.8,-73.968677999999997,40.764240999999998,1,0,-73.984857000000005,40.747708000000003,Cre,8.5,0,0.5,2.5800000000000001,0,11.58
VTS,2010-04-16 17:28:00,2010-04-16 17:32:00,4,0.33000000000000002,0,0,1,,0,0,Cre,3.7000000000000002,1,0.5,0.40999999999999998,0,5.6100000000000003
CMT,2010-05-28 21:09:20,2010-05-28 21:30:50,2,4.5999999999999996,-74.001684999999995,40.721344999999999,1,0,-73.958202999999997,40.769568,Cas,15.300000000000001,0.5,0.5,0,0,16.300000000000001
CMT,2010-05-28 15:58:09,2010-05-28 16:01:31,1,0.69999999999999996,-73.955654999999993,40.776583000000002,1,0,-73.947615999999996,40.782789999999999,Cas,4.0999999999999996,1,0.5,0,0,5.5999999999999996
CMT,2010-05-28 10:42:44,2010-05-28 10:46:14,1,0.40000000000000002,-73.987707999999998,40.775210000000001,1,0,-73.982101,40.775250999999997,Cas,3.7000000000000002,0,0.5,0,0,4.2000000000000002
CMT,2010-06-18 10:43:46,2010-06-18 11:22:12,4,20,-73.972893999999997,40.792810000000003,2,0,-73.776308,40.645527999999999,Cas,45,0,0.5,0,4.5700000000000003,50.07
CMT,2010-06-26 15:02:57,2010-06-26 15:07:15,1,0.69999999999999996,-73.987814999999998,40.748480000000001,1,0,-73.977535000000003,40.753880000000002,Cas,4.5,0,0.5,0,0,5
CMT,2010-06-24 07:36:37,2010-06-24 07:43:29,1,1,-74.006496999999996,40.732920999999997,1,0,-73.998121999999995,40.725982000000002,Cas,5.7000000000000002,0,0.5,0,0,6.2000000000000002
VTS,2010-07-22 09:44:00,2010-07-22 09:55:00,1,1.04,-73.974005000000005,40.754170000000002,1,,-73.986396999999997,40.757852999999997,CAS,6.9000000000000004,0,0.5,0,0,7.4000000000000004
VTS,2010-07-08 15:15:00,2010-07-08 15:33:00,1,5.1100000000000003,-73.995807999999997,40.761200000000002,1,,-73.995807999999997,40.761200000000002,Cre,14.1,0,0.5,3,0,17.600000000000001
VTS,2010-07-30 11:36:00,2010-07-30 11:53:00,1,3.98,-73.967287999999996,40.772407999999999,1,,-73.937271999999993,40.740600000000001,Cre,12.9,0,0.5,2,0,15.4
CMT,2010-08-25 16:55:54,2010-08-25 17:02:51,1,0.90000000000000002,-73.990554000000003,40.750067000000001,1,N,-73.984792999999996,40.748424,CSH,5.2999999999999998,1,0.5,0,0,6.7999999999999998
CMT,2010-08-25 16:49:27,2010-08-25 17:02:15,2,1.8,-73.960153000000005,40.766382,1,N,-73.980570999999998,40.765318000000001,CSH,8.5,1,0.5,0,0,10
CMT,2010-08-25 18:56:44,2010-08-25 19:03:56,2,1.8,-73.960911999999993,40.764876000000001,1,N,-73.971935999999999,40.743986999999997,CSH,7.2999999999999998,1,0.5,0,0,8.8000000000000007
VTS,2010-09-15 06:52:00,2010-09-15 06:56:00,1,0.39000000000000001,-73.981724999999997,40.763627,1,,-73.975279999999998,40.761040000000001,CSH,3.7000000000000002,0,0.5,0,0,4.2000000000000002
VTS,2010-09-13 10:21:00,2010-09-13 10:34:00,1,1.48,-73.981769999999997,40.745294999999999,1,,-73.992272999999997,40.764130000000002,CSH,8.0999999999999996,0,0.5,0,0,8.5999999999999996
VTS,2010-09-13 11:50:00,2010-09-13 11:59:00,1,1.3700000000000001,-73.974164999999999,40.750149999999998,1,,-73.948047000000003,40.781815000000002,CSH,6.9000000000000004,0,0.5,0,0,7.4000000000000004
CMT,2010-10-01 04:04:02,2010-10-01 04:08:31,1,0.59999999999999998,-73.981667999999999,40.763660999999999,1,N,-73.991517999999999,40.760421999999998,CSH,4.5,0.5,0.5,0,0,5.5
CMT,2010-10-01 02:46:21,2010-10-01 02:54:31,1,2.5,-74.004524000000004,40.722785000000002,1,N,-73.989923000000005,40.751826999999999,CSH,8.0999999999999996,0.5,0.5,0,0,9.0999999999999996
CMT,2010-10-01 04:55:37,2010-10-01 04:55:43,1,0,-73.994984000000002,40.761136,1,N,-73.994984000000002,40.761136,CSH,2.5,0.5,0.5,0,0,3.5
VTS,2010-11-01 05:13:00,2010-11-01 05:13:00,1,0,-73.980031999999994,40.734887000000001,1,,-73.980000000000004,40.734915000000001,CSH,2.5,0.5,0.5,0,0,3.5
VTS,2010-11-05 00:44:00,2010-11-05 00:59:00,1,3.9199999999999999,-73.990290000000002,40.719571999999999,1,,-73.988017999999997,40.763367000000002,CRD,11.699999999999999,0.5,0.5,4,0,16.699999999999999
VTS,2010-11-05 19:01:00,2010-11-05 19:28:00,5,3.8999999999999999,-73.959298000000004,40.781056999999997,1,,-73.995517000000007,40.733393,CRD,15.300000000000001,1,0.5,3,0,19.800000000000001
VTS,2010-12-03 00:22:00,2010-12-03 00:30:00,1,1.99,-73.982186999999996,40.768090000000001,1,,-73.996224999999995,40.74306,CSH,7.2999999999999998,0.5,0.5,0,0,8.3000000000000007
VTS,2010-12-05 01:37:00,2010-12-05 01:41:00,1,0.78000000000000003,-73.986397999999994,40.729621999999999,1,,-73.981219999999993,40.736362,CRD,4.0999999999999996,0.5,0.5,1,0,6.0999999999999996
VTS,2010-12-01 12:14:00,2010-12-01 12:36:00,2,2.0600000000000001,-73.996944999999997,40.737186999999999,1,,-73.975430000000003,40.757272,CSH,11.699999999999999,0,0.5,0,0,12.199999999999999
CMT,2011-01-29 02:38:35,2011-01-29 02:47:07,1,1.2,-74.005253999999994,40.729084,1,N,-73.988697000000002,40.727127000000003,CSH,6.0999999999999996,0.5,0.5,0,0,7.0999999999999996
CMT,2011-01-28 10:38:19,2011-01-28 10:42:18,1,0.40000000000000002,-73.968585000000004,40.759171000000002,1,N,-73.964336000000003,40.764665000000001,CSH,4.0999999999999996,0,0.5,0,0,4.5999999999999996
CMT,2011-01-28 23:49:58,2011-01-28 23:57:44,3,1.2,-73.980710000000002,40.74239,1,N,-73.987027999999995,40.729531999999999,CSH,6.0999999999999996,0.5,0.5,0,0,7.0999999999999996
VTS,2011-02-04 15:07:00,2011-02-04 15:21:00,1,1.71,-73.991254999999995,40.770252999999997,1,,-73.965774999999994,40.766098,CSH,9.3000000000000007,0,0.5,0,0,9.8000000000000007
VTS,2011-02-04 14:40:00,2011-02-04 14:51:00,5,1.6399999999999999,-73.991849999999999,40.759388000000001,1,,-73.974812,40.761136999999998,CRD,7.7000000000000002,0,0.5,0.80000000000000004,0,9
VTS,2011-02-04 14:08:00,2011-02-04 14:21:00,1,1.3100000000000001,-73.976042000000007,40.791378000000002,1,,-73.988321999999997,40.774658000000002,CSH,8.0999999999999996,0,0.5,0,0,8.5999999999999996
CMT,2011-03-12 23:13:52,2011-03-12 23:18:15,3,0.80000000000000004,-73.996350000000007,40.744394999999997,1,N,-73.990414000000001,40.736776999999996,CSH,4.5,0.5,0.5,0,0,5.5
CMT,2011-03-12 23:07:00,2011-03-12 23:14:06,1,0,-74.001082307513997,40.731597151667003,1,N,-73.984950314171002,40.728027452848998,CSH,5.2999999999999998,0.5,0.5,0,0,6.2999999999999998
CMT,2011-03-12 20:53:37,2011-03-12 21:22:09,1,0,-73.999968939398002,40.761392476975999,1,N,-74.036639021181998,40.624900827201003,CSH,28.899999999999999,0.5,0.5,0,4.7999999999999998,34.700000000000003
VTS,2011-04-29 05:50:00,2011-04-29 05:55:00,1,2.1499999999999999,-73.940545,40.834910000000001,1,,-73.942723000000001,40.811692000000001,CSH,6.9000000000000004,0.5,0.5,0,0,7.9000000000000004
VTS,2011-04-25 09:13:00,2011-04-25 09:25:00,1,2.3900000000000001,-73.957881999999998,40.773792999999998,1,,-73.981958000000006,40.76717,CRD,8.9000000000000004,0,0.5,1,0,10.4
VTS,2011-04-29 04:01:00,2011-04-29 04:07:00,1,1.45,-73.983530000000002,40.749833000000002,1,,-73.987070000000003,40.763482000000003,CRD,5.7000000000000002,0.5,0.5,2,0,8.6999999999999993
CMT,2011-05-13 20:48:53,2011-05-13 20:59:28,1,0,-73.974574670875,40.750450184117,1,N,-73.942594948377007,39.610568217374997,CRD,9.3000000000000007,0.5,0.5,2.0499999999999998,0,12.35
CMT,2011-05-13 20:51:55,2011-05-13 20:54:49,2,0.40000000000000002,-73.998858999999996,40.739082000000003,1,N,-73.998960999999994,40.734786,CRD,3.7000000000000002,0.5,0.5,0.93999999999999995,0,5.6399999999999997
CMT,2011-05-13 20:44:59,2011-05-13 20:53:51,1,1.3999999999999999,-73.991577000000007,40.726658999999998,1,N,-73.977538999999993,40.743837999999997,CRD,6.9000000000000004,0.5,0.5,1.5800000000000001,0,9.4800000000000004
CMT,2011-06-15 17:50:28,2011-06-15 18:11:32,1,1.1000000000000001,-73.967978000000002,40.753256,1,N,-73.983118000000005,40.756233000000002,CSH,10.9,1,0.5,0,0,12.4
CMT,2011-06-16 15:24:41,2011-06-16 15:28:41,1,0.69999999999999996,-73.999369000000002,40.739030999999997,1,N,-74.001597000000004,40.729320000000001,CSH,4.5,0,0.5,0,0,5
CMT,2011-06-15 22:46:41,2011-06-15 22:49:09,0,0.59999999999999998,-74.004099999999994,40.747799999999998,1,N,-73.997799999999998,40.756500000000003,CSH,4.0999999999999996,0.5,0.5,0,0,5.0999999999999996
CMT,2011-07-12 07:12:05,2011-07-12 07:17:59,1,2,-73.980599999999995,40.733699999999999,1,N,-73.968900000000005,40.7577,CRD,6.9000000000000004,0,0.5,1.8500000000000001,0,9.25
CMT,2011-07-12 10:28:50,2011-07-12 10:47:54,1,7.7000000000000002,-73.970352000000005,40.761975,1,N,-74.014159000000006,40.715893999999999,CRD,20.5,0,0.5,4.2000000000000002,0,25.199999999999999
CMT,2011-07-10 22:33:29,2011-07-10 22:43:53,1,2.2000000000000002,-74.003992999999994,40.712986000000001,1,N,-74.008950999999996,40.738114000000003,CRD,8.5,0.5,0.5,1.8999999999999999,0,11.4
VTS,2011-08-03 21:31:00,2011-08-03 21:36:00,1,0.87,-73.991191999999998,40.754370000000002,1,,-73.978027999999995,40.751404999999998,CSH,4.9000000000000004,0.5,0.5,0,0,5.9000000000000004
VTS,2011-08-03 21:11:00,2011-08-03 21:35:00,2,5.0099999999999998,-73.994882000000004,40.728074999999997,1,,-73.978035000000006,40.773437999999999,CSH,15.699999999999999,0.5,0.5,0,0,16.699999999999999
CMT,2011-08-03 14:20:41,2011-08-03 14:28:44,1,1.3,-74.000567000000004,40.762041000000004,1,N,-73.983307999999994,40.762193000000003,CSH,6.5,0,0.5,0,0,7
CMT,2011-09-20 09:37:49,2011-09-20 10:28:24,1,6.2999999999999998,-73.934798000000001,40.801074999999997,1,N,-73.997643999999994,40.733114999999998,CRD,26.5,0,0.5,6.75,0,33.75
CMT,2011-09-20 09:41:28,2011-09-20 09:54:18,3,2.1000000000000001,-74.007786999999993,40.732129999999998,1,N,-74.001367000000002,40.756369999999997,CRD,8.9000000000000004,0,0.5,1.8799999999999999,0,11.279999999999999
CMT,2011-09-19 09:07:10,2011-09-19 09:23:50,1,2.2999999999999998,-73.955490999999995,40.788496000000002,1,N,-73.968012999999999,40.760489,CRD,10.1,0,0.5,2.6499999999999999,0,13.25
CMT,2011-10-12 22:46:46,2011-10-12 22:55:27,1,1.1000000000000001,-74.009445999999997,40.723418000000002,1,N,-74.010463999999999,40.709606000000001,CSH,6.5,0.5,0.5,0,0,7.5
CMT,2011-10-13 14:47:29,2011-10-13 14:55:11,1,1,-73.967309999999998,40.769387000000002,1,N,-73.972823000000005,40.760818999999998,CRD,5.7000000000000002,0,0.5,1.24,0,7.4400000000000004
CMT,2011-10-12 22:41:43,2011-10-12 23:07:32,1,5,-73.985799999999998,40.727699999999999,1,N,-73.955100000000002,40.678400000000003,CSH,17.300000000000001,0.5,0.5,0,0,18.300000000000001
VTS,2011-11-29 11:31:00,2011-11-29 11:47:00,1,2.0299999999999998,-73.977753000000007,40.751753000000001,1,,-73.960970000000003,40.779032999999998,CSH,9.3000000000000007,0,0.5,0,0,9.8000000000000007
VTS,2011-11-29 11:25:00,2011-11-29 11:44:00,2,2.8199999999999998,-73.982969999999995,40.768172999999997,1,,-73.948734999999999,40.773671999999998,CRD,11.699999999999999,0,0.5,2,0,14.199999999999999
VTS,2011-11-29 10:54:00,2011-11-29 11:39:00,1,4.4699999999999998,-74.002497000000005,40.714087999999997,1,,-73.971833000000004,40.754126999999997,CRD,22.899999999999999,0,0.5,0,0,23.399999999999999
CMT,2011-12-02 03:53:38,2011-12-02 03:57:56,1,0.80000000000000004,-73.971326000000005,40.762956000000003,1,N,-73.981921,40.765996999999999,CRD,4.9000000000000004,0.5,0.5,1.1799999999999999,0,7.0800000000000001
CMT,2011-12-02 04:16:44,2011-12-02 04:32:39,1,8.0999999999999996,-73.979975999999994,40.775965999999997,1,N,-73.919149000000004,40.833218000000002,CRD,20.100000000000001,0.5,0.5,2,0,23.100000000000001
CMT,2011-12-02 05:24:22,2011-12-02 05:33:33,1,2.3999999999999999,-73.982003000000006,40.728216000000003,1,N,-74.01003,40.721162,CRD,8.5,0.5,0.5,1,0,10.5
CMT,2012-01-10 23:55:50,2012-01-11 00:03:39,1,1.7,-73.994692999999998,40.725031000000001,1,N,-73.975950999999995,40.730781,CRD,6.9000000000000004,0.5,0.5,1,0,8.9000000000000004
CMT,2012-01-11 19:18:25,2012-01-11 19:26:10,1,1.1000000000000001,-73.987954999999999,40.752946999999999,1,N,-73.994532000000007,40.761040000000001,CSH,6.0999999999999996,1,0.5,0,0,7.5999999999999996
CMT,2012-01-11 19:19:19,2012-01-11 19:48:15,2,18,-73.783092999999994,40.64855,2,N,-73.996133999999998,40.747624000000002,CRD,45,0,0.5,10.06,4.7999999999999998,60.359999999999999
